 Invensys Top Part Report for 009-00722.pcb on 11/1/2012 10:23:37 AM,,,,,,,,,
,,,,,,,,,
Requested Condition:,,,,,,,,,
Layer Name contains 'Top',,,,,,,,,
,,,,,,,,,
Name,Position X,Position Y,Rotation,Layer Name,Part Type,PCB Decal,Glued,SMD,Description
C82,1600,3650,90,Top,602-00022-03,CS0805,No,Yes,CAP SMD0805 CER .001uF 100V 10% X7R
C83,3150,3900,90,Top,602-00022-03,CS0805,No,Yes,CAP SMD0805 CER .001uF 100V 10% X7R
C84,10720,3000,90,Top,002-00250-66,CRE200(531X1045),No,No,CAP RAD AE 3300uF 16V 20% 105C
C86,11280,2680,90,Top,002-00250-66,CRE200(531X1045),No,No,CAP RAD AE 3300uF 16V 20% 105C
C87,10060,3080,90,Top,602-00025-03,CS0805,No,Yes,CAP SMD0805 CER .1uF 50V 10% X7R
C88,10380,3080,90,Top,602-00025-03,CS0805,No,Yes,CAP SMD0805 CER .1uF 50V 10% X7R
C89,10280,3080,90,Top,602-00025-03,CS0805,No,Yes,CAP SMD0805 CER .1uF 50V 10% X7R
C90,6380,2085,90,Top,602-00025-03,CS0805,No,Yes,CAP SMD0805 CER .1uF 50V 10% X7R
C91,9000,1220,90,Top,602-00025-03,CS0805,No,Yes,CAP SMD0805 CER .1uF 50V 10% X7R
C92,8480,1920,0,Top,602-30047-00,CSE8X10,No,Yes,CAP SMD8X10 AE 100uF 50V 20% 105C LOW Z
C93,2400,2140,180,Top,602-00025-03,CS0805,No,Yes,CAP SMD0805 CER .1uF 50V 10% X7R
C94,2720,580,0,Top,602-10030-03,CS0805,No,Yes,CAP SMD0805 CER 68pF 100V 5% NPO
C95,1060,2460,180,Top,602-35027-00,CSE8X10,No,Yes,CAP SMD8X10 LYTIC 220uF 35V 20% 105C
C96,9100,1220,90,Top,602-00020-03,CS0805,No,Yes,CAP SMD0805 CER .01uF 50V 10% X7R
C97,660,2460,180,Top,602-35027-00,CSE8X10,No,Yes,CAP SMD8X10 LYTIC 220uF 35V 20% 105C
C98,140,3360,270,Top,002-00502-65,C-BOX1080(590X964X1280),No,No,CAP RAD M/P 1.5uF 275V 20% 105C
C99,2860,1200,0,Top,602-00072-08,CSE4X5.3,No,Yes,CAP SMD4X5.3 ALU ELEC 10uF 16V 20% 105C
C100,5980,1720,270,Top,602-00020-03,CS0805,No,Yes,CAP SMD0805 CER .01uF 50V 10% X7R
C101,7850,1320,270,Top,602-00020-03,CS0805,No,Yes,CAP SMD0805 CER .01uF 50V 10% X7R
C102,5220,1740,270,Top,602-00020-03,CS0805,No,Yes,CAP SMD0805 CER .01uF 50V 10% X7R
C103,5700,2965,90,Top,602-00022-03,CS0805,No,Yes,CAP SMD0805 CER .001uF 100V 10% X7R
C104,1720,1260,270,Top,602-00022-03,CS0805,No,Yes,CAP SMD0805 CER .001uF 100V 10% X7R
C105,7150,3080,90,Top,602-00022-03,CS0805,No,Yes,CAP SMD0805 CER .001uF 100V 10% X7R
C106,4845,3025,90,Top,602-00022-03,CS0805,No,Yes,CAP SMD0805 CER .001uF 100V 10% X7R
C107,1400,2760,270,Top,602-00025-03,CS0805,No,Yes,CAP SMD0805 CER .1uF 50V 10% X7R
C108,820,3980,270,Top,002-00385-00,CHP197,No,No,CAP MPE RB .022uF 630VDC 10% 105C
C109,1720,3900,90,Top,602-00022-03,CS0805,No,Yes,CAP SMD0805 CER .001uF 100V 10% X7R
C110,12180,3340,90,Top,602-00025-03,CS0805,No,Yes,CAP SMD0805 CER .1uF 50V 10% X7R
D1,12800,620,90,Top,003-00194-00,DA600P,No,No,DIODE 1000V 1A DO41
D2,640,2800,0,Top,603-00017-00,DS2,No,Yes,DIODE SMD 1N4007 RECT 1KV 1A
D3,3660,5210,270,Top,603-00017-00,DS2,No,Yes,DIODE SMD 1N4007 RECT 1KV 1A
D4,3155,3380,90,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D5,2000,3380,90,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D6,7155,2860,90,Top,603-00018-00,DS2A,No,Yes,DIODE SMD ZNR 1/2W 5% 4.3V MMBZ5229B
D7,540,2960,90,Top,003-00019-00,DA500P,No,No,DIODE ZENER 1N4738A
D8,7620,1840,270,Top,603-00040-00,DSOD123,No,Yes,DIODE SOD123 SCHOTKY .5A .51V @ 20uA
D9,300,3570,90,Top,003-00019-00,DA500P,No,No,DIODE ZENER 1N4738A
D10,7180,1840,270,Top,603-00040-00,DSOD123,No,Yes,DIODE SOD123 SCHOTKY .5A .51V @ 20uA
D11,6480,3360,90,Top,603-00017-00,DS2,No,Yes,DIODE SMD 1N4007 RECT 1KV 1A
D12,9410,935,270,Top,603-00040-00,DSOD123,No,Yes,DIODE SOD123 SCHOTKY .5A .51V @ 20uA
D13,3340,2480,270,Top,603-00040-00,DSOD123,No,Yes,DIODE SOD123 SCHOTKY .5A .51V @ 20uA
D14,9540,940,270,Top,603-00040-00,DSOD123,No,Yes,DIODE SOD123 SCHOTKY .5A .51V @ 20uA
D15,2140,3380,90,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D16,2300,3380,90,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D17,3920,1560,90,Top,603-00017-00,DS2,No,Yes,DIODE SMD 1N4007 RECT 1KV 1A
D18,2430,1090,180,Top,603-00103-00,DS-SOT23(123),No,Yes,DIODE ZENER 12V SOT23
D19,1860,3380,90,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D20,2515,665,90,Top,603-00103-00,DS-SOT23(123),No,Yes,DIODE ZENER 12V SOT23
D21,5860,3400,90,Top,603-00017-00,DS2,No,Yes,DIODE SMD 1N4007 RECT 1KV 1A
D22,6480,1020,270,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D23,6340,1020,270,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D24,8660,940,270,Top,603-00040-00,DSOD123,No,Yes,DIODE SOD123 SCHOTKY .5A .51V @ 20uA
D25,3840,5210,90,Top,603-00017-00,DS2,No,Yes,DIODE SMD 1N4007 RECT 1KV 1A
D27,3500,5210,270,Top,603-00017-00,DS2,No,Yes,DIODE SMD 1N4007 RECT 1KV 1A
D28,8800,940,270,Top,603-00040-00,DSOD123,No,Yes,DIODE SOD123 SCHOTKY .5A .51V @ 20uA
D29,12890,3040,270,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D30,10800,1260,180,Top,603-00099-00,QS-D2PAK(KA1A2),No,Yes,DIODE SCHOT RECT 100V 8A D2PAK
D31,12890,3220,90,Top,003-00086-00,DA500P,No,No,DIODE ZENER 22V 1W 5% 1N4748A
D32,10580,2720,180,Top,603-00017-00,DS2,No,Yes,DIODE SMD 1N4007 RECT 1KV 1A
D33,12920,4080,90,Top,003-00022-00,DA500P,No,No,DIODE 1N4007 RECT
D34,13580,4080,90,Top,003-00022-00,DA500P,No,No,DIODE 1N4007 RECT
D35,13120,4580,270,Top,003-00022-00,DA500P,No,No,DIODE 1N4007 RECT
D36,13360,4580,270,Top,003-00022-00,DA500P,No,No,DIODE 1N4007 RECT
D38,3020,3380,90,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D39,2580,3380,90,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D40,2440,3380,90,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D41,1725,3380,90,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
