 Invensys Top Part Report for 009-00861.pcb on 8/13/2013 10:29:02 AM,,,,,,,,,
,,,,,,,,,
Requested Condition:,,,,,,,,,
Layer Name contains 'Top',,,,,,,,,
,,,,,,,,,
Name,Position X,Position Y,Rotation,Layer Name,Part Type,PCB Decal,Glued,SMD,Description
Q23,1250,1165,270,Top,604-00073-00,QS3E,No,Yes,P 50V 100MA W/BIAS RESIST
Q24,1350,1030,270,Top,604-00073-00,QS3E,No,Yes,P 50V 100MA W/BIAS RESIST
Q25,1650,1165,270,Top,604-00073-00,QS3E,No,Yes,P 50V 100MA W/BIAS RESIST
Q26,1850,1165,270,Top,604-00073-00,QS3E,No,Yes,P 50V 100MA W/BIAS RESIST
Q27,1750,1030,270,Top,604-00073-00,QS3E,No,Yes,P 50V 100MA W/BIAS RESIST
Q28,1450,1165,270,Top,604-00073-00,QS3E,No,Yes,P 50V 100MA W/BIAS RESIST
Q29,1550,1030,270,Top,604-00073-00,QS3E,No,Yes,P 50V 100MA W/BIAS RESIST
Q30,1950,1030,270,Top,604-00073-00,QS3E,No,Yes,P 50V 100MA W/BIAS RESIST
Q31,715,1720,270,Top,604-00073-00,QS3E,No,Yes,P 50V 100MA W/BIAS RESIST
Q32,720,1105,270,Top,604-00073-00,QS3E,No,Yes,P 50V 100MA W/BIAS RESIST
R1,10750,1710,90,Top,001-00015-00,RA5401/4,No,No,RES CF A 1/4W 10K 5%
R2,5440,680,90,Top,601-00010-00,RS1206,No,Yes,RES SMD1206 1/8W 47K 5%
R3,6100,535,90,Top,001-00048-00,RA4401/4,No,No,RES CF A 1/4W 47K 5%
R4,3035,1575,270,Top,601-00004-00,RS1206,No,Yes,RES SMD1206 1/8W 10K 5%
R5,3225,1580,90,Top,601-00004-00,RS1206,No,Yes,RES SMD1206 1/8W 10K 5%
R6,5600,680,90,Top,601-00084-00,RS1206,No,Yes,RES SMD1206 1/8W 1.5K 5%
R7,6220,535,90,Top,001-00424-00,RA4401/4,No,No,RES MF A 1/4W 26.7K 1%
R8,6460,535,90,Top,001-00424-00,RA4401/4,No,No,RES MF A 1/4W 26.7K 1%
R9,3225,1805,90,Top,601-00280-13,RS0603,No,Yes,RES SMD0603 10K 1/10W 5%
R11,6340,535,90,Top,020-00020-00,JA440,No,No,WIRE #22 GAUGE SOL TIN AA2427Y
R12,6580,535,90,Top,020-00020-00,JA440,No,No,WIRE #22 GAUGE SOL TIN AA2427Y
R13,10640,3615,270,Top,001-00609-00,RA5401/4,No,No,RES CF A 1/4W 56 5%
R14,8770,2890,270,Top,001-00015-00,RA5001/4,No,No,RES CF A 1/4W 10K 5%
R16,10210,4260,270,Top,001-00722-00,RA6601/2,No,No,RES CF A 1/2W 47K 5%
