 Robertshaw Bottom Part Report for 009-00870.pcb on 6/29/2015 2:49:47 PM,,,,,,,,,
,,,,,,,,,
Requested Condition:,,,,,,,,,
Layer Name contains 'Bottom',,,,,,,,,
,,,,,,,,,
Name,Position X,Position Y,Rotation,Layer Name,Part Type,PCB Decal,Glued,SMD,Description
N133,1630,2115,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N134,695,4960,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N135,1575,2270,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N137,2825,4840,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N138,4550,4870,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N139,695,4815,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N140,1005,4815,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N148,6430,4725,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N149,6800,4710,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N154,135,4615,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N155,630,4585,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N164,3325,4620,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N165,4695,4610,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N166,4990,4590,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N167,6430,4570,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N169,4815,4530,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N170,4910,4565,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N173,6800,4485,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N179,5550,4370,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N185,5230,4330,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N186,5860,4335,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N187,6085,4335,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N191,2395,4145,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N193,4815,4275,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N195,5550,4220,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N196,5860,4180,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N197,6100,4180,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N198,6210,4175,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N199,6800,4170,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N200,215,4110,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N205,5095,4105,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N208,5550,4065,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N209,2120,3975,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N210,4895,4035,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N211,5860,4030,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N218,6205,3860,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N219,260,3765,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N222,2800,3805,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N223,4865,3480,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N225,3100,3705,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N227,2085,3565,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N228,260,3585,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N229,2230,3530,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N230,370,3480,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N232,455,3310,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N233,2160,3350,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N234,2580,3350,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N236,2590,3250,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N237,290,3230,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N238,415,3170,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N239,2085,3135,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N242,1465,2890,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N243,3325,2985,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N244,6360,2955,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N245,465,2855,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N246,2480,2920,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N247,2980,2915,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N248,3305,2885,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N249,5550,2890,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N250,970,2860,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N251,1530,2815,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N252,4815,2825,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N253,570,2415,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N254,495,2760,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N255,1050,2745,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N256,3300,2770,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N257,810,2695,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N258,3305,2645,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N259,5105,2680,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N260,200,2550,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N261,1300,2425,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N263,4275,2420,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N264,200,2395,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N265,1100,2345,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N267,1590,2370,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N268,1445,2315,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N269,2480,2330,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N270,2680,2325,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N271,2830,2325,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N272,4275,2300,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N273,370,2235,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N274,545,2190,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N275,6360,2205,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N276,270,2130,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N277,725,2135,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N278,1520,2140,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N279,4275,2180,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N280,5550,2135,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N281,600,2070,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N283,2620,2105,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N284,2745,2100,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N285,4790,2075,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N286,1330,2050,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N287,4970,2050,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N288,1125,2035,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N289,1220,1840,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N290,1470,1830,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N291,2345,1820,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N292,2635,1765,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N295,1585,1755,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N296,2740,1580,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N297,225,1482,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N299,5550,1390,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N300,6355,1455,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N302,4275,1380,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N303,615,1385,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N304,4790,1335,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N305,4970,1310,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N306,2020,1315,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N307,4275,1140,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N309,2030,6625,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N311,1960,635,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N312,6360,705,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N313,4790,675,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N314,4970,650,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N315,5550,640,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N317,1440,460,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N318,775,2810,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N319,1870,490,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N320,2240,460,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N321,2450,470,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N322,6280,505,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,TESTPOINT .060 DIA RND PAD
N324,1355,150,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N325,1360,5,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N326,1810,20,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N327,1970,20,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N328,2125,20,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N329,2280,15,0,Bottom,TPOINT40,TPOINT40,Yes,Yes,"TESTPOINT .040"" DIA RND PAD"
N330,2800,6275,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N331,2655,6625,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N332,2260,6275,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N333,2520,5950,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N334,2425,4995,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N335,2530,5125,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N336,1125,4645,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N338,2632,6308,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N339,1360,5400,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N340,1460,5400,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N341,2155,5835,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N342,2110,5250,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N343,1105,3110,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N344,1145,3845,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N345,3065,4675,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N346,1205,3110,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N347,1455,3145,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N348,1965,5290,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N350,2075,4995,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N352,1607,4279,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N353,1610,5265,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N354,2370,4570,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N355,2395,4740,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N356,2720,4335,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N357,2965,6625,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N358,2185,6625,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N359,1500,3765,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N360,1190,3690,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N361,2185,6420,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N362,1890,4780,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N363,1250,5015,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N364,2300,6845,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N365,1124,4908,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N366,2130,6840,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N367,927,4978,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N368,2500,4840,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N369,1356,4484,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N370,1690,4615,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N371,1690,4715,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N372,1440,4300,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N373,1408,4404,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N374,1230,4600,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N375,1135,4755,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N376,1425,4785,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N377,1325,4800,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N378,1255,4870,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N379,1765,5330,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N380,2590,4455,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N381,2540,4625,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N382,2900,4365,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N383,3065,4250,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N384,3035,4805,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N385,2625,4575,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N386,2935,4585,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N387,2825,4605,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N388,1748,4480,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N389,2110,4155,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N390,1816,4236,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N391,1612,4092,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N392,1985,4535,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N393,1985,4635,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N394,2140,4375,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N395,2176,4272,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N396,1100,4144,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N397,1880,4660,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N398,2985,4310,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N399,1055,4330,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N400,1125,4260,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N401,664,4368,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N402,1040,3815,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N403,1384,4012,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N404,1300,3808,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N405,1105,5080,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N406,1180,5185,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N407,544,4228,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N408,520,4360,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N409,900,3760,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
N410,2555,6520,0,Bottom,TPOINT60,TPOINT60,Yes,Yes,TESTPOINT .060 DIA RND PAD
Q200,210,3455,270,Bottom,604-00002-00,QS3B-BOT,Yes,Yes,NPN 40V 0.6A SOT-23
Q201,340,3095,90,Bottom,604-00002-00,QS3B-BOT,Yes,Yes,NPN 40V 0.6A SOT-23
R200,260,3855,90,Bottom,601-00280-13,RS0603,Yes,Yes,RES SMD0603 10K 1/10W 5%
R201,260,3675,90,Bottom,601-00280-13,RS0603,Yes,Yes,RES SMD0603 10K 1/10W 5%
R202,290,3335,270,Bottom,601-00391-13,RS0603,Yes,Yes,RES 22K 1/10W 5% 0603
R203,290,2885,90,Bottom,601-00280-13,RS0603,Yes,Yes,RES SMD0603 10K 1/10W 5%
R204,390,3335,270,Bottom,601-00243-13,RS0603,Yes,Yes,RES SMD0603 1K 1/10W 5%
R205,390,2885,270,Bottom,601-00280-13,RS0603,Yes,Yes,RES SMD0603 10K 1/10W 5%
R206,2750,4465,90,Bottom,601-00283-13,RS0603,Yes,Yes,RES SMD0603 100 OHM 1/10W 1%
R207,485,3185,270,Bottom,601-00243-13,RS0603,Yes,Yes,RES SMD0603 1K 1/10W 5%
R208,485,3010,90,Bottom,601-00391-13,RS0603,Yes,Yes,RES 22K 1/10W 5% 0603
R209,540,4490,270,Bottom,601-00284-13,RS0603,Yes,Yes,RES SMD0603 47K 1/10W 5%
R210,545,1940,90,Bottom,601-00364-13,RS0603,Yes,Yes,RES 4.7K 5% 1/10W 0603
R211,630,4495,270,Bottom,601-00364-13,RS0603,Yes,Yes,RES 4.7K 5% 1/10W 0603
R212,640,1940,90,Bottom,601-00364-13,RS0603,Yes,Yes,RES 4.7K 5% 1/10W 0603
R213,805,6050,270,Bottom,601-00364-13,RS0603,Yes,Yes,RES 4.7K 5% 1/10W 0603
R214,855,4490,270,Bottom,601-00408-13,RS0603,Yes,Yes,RES 1.5K 1/10W 5% 0603
R215,920,6050,270,Bottom,601-00364-13,RS0603,Yes,Yes,RES 4.7K 5% 1/10W 0603
R216,935,4490,270,Bottom,601-00284-13,RS0603,Yes,Yes,RES SMD0603 47K 1/10W 5%
R217,2260,4990,270,Bottom,601-00280-13,RS0603,Yes,Yes,RES SMD0603 10K 1/10W 5%
R218,2415,4415,90,Bottom,601-00280-13,RS0603,Yes,Yes,RES SMD0603 10K 1/10W 5%
R219,1035,6050,270,Bottom,601-00364-13,RS0603,Yes,Yes,RES 4.7K 5% 1/10W 0603
R220,1030,4490,270,Bottom,601-00364-13,RS0603,Yes,Yes,RES 4.7K 5% 1/10W 0603
R221,1630,2500,270,Bottom,601-04077-00,RS0805,Yes,Yes,RES SMD0805 1/8W 1.5K 5%
R222,1690,2340,270,Bottom,601-05001-183J,RS0603,Yes,Yes,"RES 18K, 5%, 0603"
R223,1695,2150,270,Bottom,601-05001-183J,RS0603,Yes,Yes,"RES 18K, 5%, 0603"
R224,1430,3800,270,Bottom,601-00283-13,RS0603,Yes,Yes,RES SMD0603 100 OHM 1/10W 1%
R225,1125,2245,90,Bottom,601-05001-4751F,RS0603,Yes,Yes,RES SMT 4.75K 1% 0603
R226,1225,1695,270,Bottom,601-00051-00,RS1206,Yes,Yes,RES SMD1206 1/8W 33K 5%
R227,1180,5050,270,Bottom,601-05001-680J,RS0603,Yes,Yes,RES 68 OHM 5% 1/10W 0603
R228,1196,4210,270,Bottom,601-00408-13,RS0603,Yes,Yes,RES 1.5K 1/10W 5% 0603
R230,1145,2850,270,Bottom,601-04000-00,RS0805,Yes,Yes,RES SMD0805 1/8W 0 5%
R231,1220,4465,90,Bottom,601-00280-13,RS0603,Yes,Yes,RES SMD0603 10K 1/10W 5%
R232,1260,4210,90,Bottom,601-00280-13,RS0603,Yes,Yes,RES SMD0603 10K 1/10W 5%
R233,1200,4005,270,Bottom,601-00364-13,RS0603,Yes,Yes,RES 4.7K 5% 1/10W 0603
